sentences,label
"1. 문제의 소개
이번 발표에서는 미국의 대표적인 주식시장지표(Stock Market Index) 중 하나인 S&P500 주식의 월초과수익률(Monthly Excess Return)이 미국의 American Express Company(AXP) 주식의 월초과수익률(Monthly Excess Return)에 미치는 영향력의 크기를 측정하고, 이 두 변수 사이에 유의미한 정(+)의 관계가 있는지 알아보기 위해 회귀모형을 이용하여 분석하겠습니다.",
"본 분석에 사용한 데이터는 모두 Yahoo Finance(https://finance.yahoo.com/)에서 구하였으며, 1999년 12월부터 2018년 12월까지의 AXP와 S&P500의 월별 주가와 본 분석에서 무위험 이자율(Risk-free Rate)로 사용할 단기재정증권(T-bill)의 연이자율을 이로부터 채집하였습니다.",
"먼저, 주어진 자료를 통해 AXP와 S&P500 주식의 월별 수익률(Monthly Return)을 구한 후, T-bill의 연이자율을 앞 두 주식의 월별 이익률과 동일한 형식인 월별 이자율로 변환해주었습니다.",
"그 다음, 월초과수익률(Monthly Excess Return)을 구하기 위해 각 주식의 월별 수익률에서 T-bill의 월별 이자율을 빼 주었습니다.",
아래는 위 방식대로 가공한 데이터의 일부입니다.,
"2. 연구모형과 연구가설
본 분석에서 사용할 모형은 단순회귀모형으로, 독립변수(X)는 S&P500 주식의 월초과수익률 (Monthly Excess Return on S&P500), 그리고 종속변수(Y)는 AXP 주식의 월초과수익률(Monthly Excess Return on AXP)입니다.",
"또한, 검정하고자 하는 연구가설은 “S&P500 주식의 월초과수익률은 AXP 주식의 월초과수익률에 정(+)의 영향을 미칠 것이다.”입니다.",
이 모형을 아래 그림으로 나타낼 수 있습니다.,
"이를 모회귀선 에 대한 표본회귀선에 대응시킨다면, 본 분석에서 연구하고자 하는 연구가설을 로도 나타낼 수 있습니다.",
"3. 분석결과
앞서 ‘1. 문제소개’에서 언급한 바와 같이, 본 단순회귀분석에 사용한 데이터는 American Express Company와 S&P500 주식의 월초과수익률(Monthly Excess Return)입니다.",
"저는 엑셀의 데이터분석 툴을 통하여 회귀분석을 시행하였으며, 기각치를 계산하기 위해선 통계프로그램인 R을 사용하였습니다.",
아래 캡쳐본으로 분석 과정과 결과를 확인하실 수 있습니다.,
엑셀을 이용하여 구한 본 분석의 회귀방정식은 Y=0.003904+1.430314x 입니다.,
"먼저 결정계수 R^2가 0.425로, 약 43%의 종속변수의 변동을 독립변수가 설명해주고 있음을 알 수 있습니다.",
"또 분산분석표(ANOVA)의 F비와 F값의 p-value를 살펴보니, F비가 매우 크고 p-value가 0과 아주 가까워, 위 모형이 유의한 회귀모형임을 알 수 있습니다.",
위 분석은 수업시간에서 배운 가설검정의 6단계를 참고하여 진행하였습니다.,
"1. 연구가설 설정
2. 유의수준 알파 선택: 신뢰수준 95%에서 검정 
3. 검정통계량 선정: 엑셀 아웃풋에서 S&P500의 계수, beta1의 추정값
4. 기각치 계산: t_(0.05,226)=1.6516, 모분산에 대한 정보가 없으므로 t분포를 사용합니다.",
"또한, n=228이므로 자유도는 226입니다.",
"5. 검정통계량의 값: t = (b_1-0)/S_b  = (1.430314-0)/0.110556 = 12.93752
6. 결론: 기각치 1.6516와 검정통계량 12.93752을 비교하고, p값이 0에 아주 가까움을 확인한 결과 귀무가설을 기각한다.",
"즉, S&P500 주식의 월초과수익률은 AXP 주식의 월초과수익률에 통계적으로 유의미한 정(+)의 영향을 미친다.",
"4. 시사점
저는 본 연구에서 독립변수인 S&P500 주식의 월초과수익률 (Monthly Excess Return on S&P500)과 종속변수 AXP 주식의 월초과수익률(Monthly Excess Return on AXP) 사이의 관계를 분석하였습니다.",
"그 결과, S&P500 주식의 월초과수익률이 AXP 주식의 월초과수익률에 통계적으로 유의미한 정(+)의 영향을 미친다는 것을 검증할 수 있었습니다.",
"이는 AXP 주식의 수익률이 주식시장지표(Stock Market Index)인 S&P500 주식의 수익률과 평균적으로 같은 방향으로 움직이며, 다른 조건들이 같을 때, S&P500 주식의 월초과수익률의 1-단위 변화가 AXP 주식의 월초과수익률에 평균적으로 1.43만큼의 변화를 준다는 경영학적 의미를 찾을 수 있었습니다.",
"또한, 약 20년치의 과거 데이터를 기반으로, 유의미한 F값을 가지는 회귀모형을 만들었으므로, 미래 S&P500 주식의 월초과수익률에 관한 새로운 데이터가 주어졌을 때, 이 모형에 맞추어 AXP의 월초과수익률을 예측해볼 수 있음을 의미하기도 합니다.",
이상으로 발표를 마치겠습니다.,
감사합니다.,
안녕하세요,
2020-1 결혼과 가족 3조 기말 발표자 이현섭입니다.,
목차는 이렇습니다.,
먼저 데이트폭력의 정의를 내리고 제가 생각하는 데이트폭력 예방법을 말씀드리겠습니다.,
"데이트 폭력은 결혼 전의 연인관계, 혹은 이성적인 호감을 가지고 교제중인 남녀관계에서 발생하는 모든 언어적, 정서적, 성적, 육체적, 경제적 폭력 등을 말합니다.",
"주로 상대방을 일방적으로 통제하려는 데서 기인하며, 힘, 권력, 또는 만남에 있어 자신이 가지는 지위 등을 앞세워 상대방의 행동에 제약을 둡니다.",
"개인적 차원에서 데이트 폭력을 예방하기 위한 방법은 1) 데이트 폭력의 심각성에 대한 경각심 갖기, 2) 이성교제에 대한 올바른 가치관 정립하기, 3) 데이트 폭력의 징후가 보인다면 상대와 진솔한 대화를 나눠보기 등이 있습니다.",
"이는 데이트 폭력은 주로 사랑하는 연인 관계에서 일어나는 문제이기 때문에, 폭력이라 느끼기 어려울 수 있으며, 단지 ‘사랑한다’는 이유로 쉽게 넘어가기 쉽고, 사람마다 느끼는 데이트 폭력의 기준이 다소 상대적일 수 있기에 자신이 가해자임을 모를 수도 있기 때문입니다.",
"사회적 차원에서 데이트 폭력을 예방하기 위한 방법은 4) 왜곡된 성 인식 개선 교육, 5) 데이트 폭력 예방 캠페인, 6) 데이트 폭력이 범죄임을 강조하는 사회적 공감대 형성 등이 있습니다.",
사랑과 애정이라는 명목 하에 여자 친구에게 집착하는 남자 친구의 행위가 미덕으로 여겨지는 등의 잘못된 성 인식과 사회에서 이를 단지 사적인 문제로 치부하는 것은 자칫 심각한 데이트 폭력으로 이어질 수 있기 때문입니다.,
"정책적 차원에서 데이트 폭력을 예방하기 위한 방법은 7) 가정 폭력 범죄의 범위를 연인 간의 관계까지 확대, 8) 처벌 수위의 강화, 9) 데이트 폭력 관련 법률 상담 지원 등이 있습니다.",
"이는 현재 스토킹 범죄를 제외하면 데이트 폭력에 직접적으로 관련된 특별법은 없기 때문에, 가정 폭력의 대상 범위를 남녀 교제 관계까지 넓게 인정하고, 그에 따른 처벌 수위 또한 단순 범칙금이 아닌 징역 및 벌금형으로 제정한다면, 데이트 폭력에 대한 경각심이 커질 것이기 때문입니다.",
"또한, 국가적 차원에서 데이트 폭력 관련 법률 상담을 지원해준다면, 데이트 폭력의 피해자가 쉽게 도움을 받을 수 있어, 부가적인 피해를 막을 수 있을 것입니다.",
다음은 결혼만족도의 가족체계적 요인인 응집성과 유연성에 대해 설명하겠습니다.,
"이후, 이 두 요인의 수준에 따라 가족관계의 유형을 분류하고, 현재 제 가족관계유형이 어떠한지 예시를 보이겠습니다.",
"여러분 모두 아시다싶이, 올슨(Olsen)박사 부부는 결혼 만족도에 영향을 미치는 요인 중 가족체계적 요인으로 응집성(cohesion)과 융통성(flexibility)의 결합 정도를 주장했습니다.",
"이 중 응집성은 가족 구성원들끼리 서로 얼마나 정서적인 유대가 형성되어 있는 지를 나타내는 척도이고, 단절(Disengaged) – 약한 결속(Seperated) – 결속(Connected) – 지나친 결속(Enmeshed)의 4단계가 있습니다.",
"융통성은 상황에 따라 가족 내의 리더십, 권력구조나 역할관계가 얼마나 잘 변화할 수 있는 지를 나타내는 척도이고, 비유연성(rigid) – 약한 유연성(structured) – 유연성(flexible) – 지나친 유연성(chaotic)의 4단계가 있습니다.",
"두 요인 모두 개인과 집단, 그리고 안정과 변화 간 적절한 수준의 균형을 중시하며, 결합 수준에 따라 가족 관계의 유형을 아래 사진과 같이 나눌 수 있습니다.",
"예시를 들자면, 제 가족관계유형은 균형 가족의 ‘결속된 조금 유연한 가족’이라고 생각합니다.",
"네 명 중 두 명이 따로 살고 있지만, 매일 아침과 자기 전, 가족 단체 카카오톡 방을 통해 서로의 안부를 묻고, 주말에 한 번 정도는 중간 지점에서 다 같이 만나 밥을 먹기 때문입니다.",
"또한, 가족 내 의사결정을 할 때 민주적인 절차를 거치긴 하나, 최종 결정은 대부분 아버지가 하시기 때문에 융통성에 있어선 조금 유연하다고 판단하였습니다.",
"세 번째로, ‘빈 둥지 시기’에 대해 발표하겠습니다.",
"'빈 둥지 시기'는 자녀가 모두 집을 떠나고 부부만 남게 된 상황인데요,",
그 때문에 이 '빈 둥지 시기'에 대한 관점은 크게 ‘위기’와 ‘기회’로 나뉩니다.,
"먼저, ‘빈 둥지 시기’를 위기로 여기는 경우를 흔히 ‘빈 둥지 증후군’이라 부르며, 자녀가 성장하여 집에서 독립한 뒤 부모가 큰 상실감과 외로움을 느낄 때입니다.",
"자녀와 분리됨에 따라 부모의 삶이 완전히 재조정되기 때문에, 이 때 부모는 갈 곳이 없는 듯한 불안감과 깊은 공허함을 느끼며, 심해질 시 우울증으로 이어질 수도 있습니다.",
"이와 반대로, ‘빈 둥지 시기’를 기회로 여기는 경우, 부모는 양육이라는 부담에서 벗어나 오히려 자유로움을 느낄 수 있습니다.",
"이 경우 이전처럼 자녀를 매번 신경 써야 하는 부담이 없어져 안도감을 느끼고, 그동안 자녀를 돌보느라 바쁜 나머지 도전할 수 없었던 취미나 여가를 즐길 수 있게 됩니다.",
부모세대가 이 시기를 긍정적으로 보내기 위해 자녀세대가 할 수 있는 일은 다양합니다.,
"물리적으로 떨어져있지만, 심리적으로는 계속 친밀한 가족 관계를 유지하고, 부모님만의 시간을 즐기실 수 있도록 하는 것이 핵심입니다.",
"현재 두 자녀의 독립으로 허전함을 느끼실 수 있는 부모님을 위해 저도 꾸준히 실천중인데요,",
다음과 같습니다.,
"먼저, 매일 할 수 있는 일엔 1) 아침에 일어나서 부모님께 연락드리기, 2) 자기 전 부모님께 연락드리기 등이 있습니다.",
"이 때 연락은 문자, 카카오톡, 전화 통화 등 어떠한 수단이어도 크게 상관은 없지만, 2~3일 당 한 번씩은 잠깐이라도 전화 통화를 하는 것이 바람직합니다.",
"또, 주 1회 할 수 있는 일엔 3) 중간 지점에서 만나 같이 식사하기, 4) 부모님의 주말 데이트 코스 적극 추천 5) 데이트 인증 사진 공유 부탁 6) 자신의 얼굴이 담긴 사진을 보내기 등이 있습니다.",
일 주일에 한 번씩 가족 전체가 다 같이 만나 식사를 하는 것은 가족의 심리적 유대감을 지속하는 데 큰 도움이 됩니다.,
"저의 경우, 아무리 바쁜 시험기간이라도 일주일에 한 번은 학교 근처에서 부모님과 밥 한 끼를 먹습니다.",
"이어 부모님께 매주 주말 데이트 코스를 추천해드리면, 둘만의 오붓한 시간을 보낼 생각에 굉장히 설레 하시고, 이후 자녀가 추천한 데이트 코스 인증 사진을 자녀와 공유함으로써 가족 유대감이 더욱 깊어질 수 있습니다.",
"또한, 독립한 자녀의 얼굴이 보고 싶을 부모님을 위해 자신의 사진을 찍어 보내드리면, 부모님의 얼굴에 활짝 필 미소를 기대할 수 있습니다.",
이 밖에도 7) 가족 단체 카카오톡방 활성화 8) 부모님께 취미 추천해드리기 9) 좋은 책 선물 등이 있습니다.,
"마지막으로, 수업 자료 중 ‘유부남인데, 첫사랑과 다시 만나 사랑하게 됐어요.’라는 글을 읽고 저희 조가 진행한 논평을 말씀드리겠습니다.",
