context,nouns
"1644년 이자성의 난으로 명나라가 멸망하고, 이듬해 난징이 함락되자 정지룡 가족은 푸저우에서 명의 황손인 당왕(율건)을 황제로 옹립하고 복명 운동을 전개했다. 이와 함께 1647년에는 에도 막부에 원군을 요청하였다. 그러나 정지룡은 복명 운동을 포기하고 청나라와 내통하여 푸저우는 결국 청나라에 의해 함락되고, 융무제는 체포되어 죽임을 당하였다. 하지만 정성공은 아버지를 따르지 않고 청에 저항하는 길을 택하였고, 1648년에 다시 에도 막부에 원병을 요청하였으나 거절당했다. 1650년 정성공은 샤먼 섬과 진먼 섬을 근거지로 삼았고, 취안저우·광둥·저장 등 세 성 지역의 연해를 계속 공격하였다. 그러면서도 에도 막부, 류큐 왕국, 타이완, 베트남 (안남·교지), 시암, 루손 등을 연결하는 남해 무역을 통해 지속적으로 수입을 유지하였다. 청나라는 정성공에 대해 처음에는 회유적인 정책을 시행하였으나, 1655년 이후 결국 해안 주민들을 내륙 지방으로 강제 이주시키고 해금 정책으로 바다를 봉쇄하였다.","{' 멸망', ' 원', ' 무역', ' 바다', ' 난', ' 수입', ' 곳', ' 이자성', '가족', ' 삼은', ' 청', ' 봉쇄', ' 에도 막부', ' 이유', ' 정책', ' 요청', ' 저항', ' 압박', ' 원근', ' 섬', ' 근거지', ' 유지', ' 정성공', '년', '정성공', ' 연도', '명나라', ' 년', ' 병'}"
"1645년 샤먼에 모인 15만 5천명의 정성공군은 난징을 공략하기 위해 출정하였고, 6월 푸젠 성에서 저장 성을 거쳐 시안 (瑞安)을 공격하였다. 그러나 8월 양산(洋山)에 도착했을 때 태풍으로 인해 선박과 병사들의 절반을 상실하고, 선산(船山)으로 후퇴하였다. 1646년 3월 재차 난징 공략을 시도하여 양쯔 강을 따라 과주와 전장을 함락시키고, 6월부터 7월에 거쳐 강남과 강북의 4개 부, 3개 주, 24개 현이 정성공의 세력권에 들어왔다. 그러나 과주와 전장에서 청나라 군대의 기습을 받아, 정성공군은 과주와 전장을 상실하였으며 난징 공략도 실패하고 말았다. 두 번에 걸친 난징 공략 실패 후 정성공은 목표를 타이완 섬으로 바꾸었다. 타이완 섬은 네덜란드의 1624년 점령 이후 계속 네덜란드에 저항해오던 참이었다. 타이난 부근의 안평(安平)에 세워진 프로방시아 요새를 함락시키고, 네덜란드 동인도 회사에서 보내 온 지원군도 격파하며 코이에트의 네덜란드군을 타이완 섬에서 몰아냈다. 타이완 점령 후 정성공은 원주민인 가오산 족(고산족)과의 융화 정책을 실시하며 내정을 정비하다가, 1662년 6월 23일(음력 5월 8일) 39세의 나이로 갑작스럽게 죽었다. 청나라는 타이완 정씨 왕국을 멸망시킨 후에도 융화정책의 일환으로 정성공 일가의 충절을 인정, 정성공에게 시호를 내리는 등 예우하였다.","{' 공격', ' 이', ' 나이', ' 군대', ' 강', ' 3월', ' 전장', ' 날짜', ' 기습', ' 시도', ' 현', ' 난징', ' 양쯔강', ' 주', ' 나라', ' 출정', '샤먼', ' 수', ' 정성공', ' 공략', '난징', '년', ' 공군', ' 숫자', ' 함락', ' 세력', '정성공', ' 명', ' 정성', ' 년', ' 개'}"
"2015년 8월 20일 대법원 전원합의체는 9억여 원의 불법 정치자금을 받은 혐의로 재판에 넘겨진 한명숙에게 징역 2년과 추징금 8억 8천만 원을 선고한 원심을 확정했다. 대법원은 한 전 대표가 검찰 조사 당시 한 진술을 믿을 수 있다고 본 원심이 정당하다고 봤다. 한 전 대표가 1차 자금을 조성할 때 포함됐다고 말한 1억원 짜리 수표를 한 의원의 동생이 전세금으로 사용한 점도 한 전 대표가 검찰 조사 당시 했던 진술의 신빙성을 높였다. 한명숙은 국회의원직을 잃게 되고, 관련법에 따라 2년간 옥살이를 한 뒤에도 향후 10년간은 선거에 출마할 수 없다. 유죄가 확정되어 교도소에 수감되면서 대한민국 헌정(憲政) 사상 실형(實刑)을 살게 되는 첫 총리라는 불명예를 안게 됐다.","{' 원', ' 추징금', ' 얼마', ' 앞', ' 사용', ' 출마', ' 수', ' 선고', '한명숙', ' 기간', ' 동안', ' 징역', ' 후', ' 출소', ' 년', ' 재판', ' 원심', ' 내야', ' 선거', ' 수표'}"
"한명숙은 이화여자대학교 불문학과 재학 중에 남편 박성준을 만나 1967년 결혼하였으나, 6개월만에 박성준이 통일혁명당 사건 당시 자신의 처 한명숙을 포섭하는 등의 혐의로 체포되어 15년형을 선고받았다. 이후 1981년에 석방될때까지 13년간 남편을 옥바라지 하였다. 남편을 옥바라지 하며 졸업 후 1970년 이화여자대학교 기숙사 사감으로 재직중, 학생들의 시위를 지원한 것이 문제가 되어 기숙사 사감을 그만두고 한국 크리스천 아카데미로 자리를 옮겨 한국 민주화 운동에 본격적으로 참여하게 된다. 여성운동 초창기 소외계층 여성의 인권문제 해결을 위해 활동하며 1974년 한국 크리스천 아카데미 운동에 여성분과의 간사가 된 한명숙은 1977년 한국신학대학교 선교신학대학원 신학석사를 취득한다. 하지만 1979년 체제 비판적인 이념서적을 학습·유포한 혐의로 이우재, 신인령 등 아카데미의 동료 간사들과 함께 구속되어 광주교도소에서 수감되었다. 2년 6개월간의 투옥 뒤 1981년 광복절 특별사면으로 석방되었고, 이후 13년째 수감중이던 남편의 석방 운동을 하다가 결국 같은 해 지학순 주교의 도움으로 크리스마스에 특별사면된 남편과 해후하게 되었다.","{' 이름', ' 출신', ' 석방', ' 수감', ' 수', ' 이유', '한명숙', ' 교도소', ' 남편', ' 대학교', ' 년', ' 결혼'}"
"한명숙은 2000년도의 국정감사에서 환경부에게 ""새만금간척지는 2011년 완공때까지 7억여원이 더 드는 사업인데 경제 수익이 보장되지도않는 상황에서 그동안 들인 1조여원이 아깝다며 건설을 강행하는 게 말이 되느냐""며 새만금 사업의 경제성에 의문을 제기했고, 노사정위원회에 주 5일제를 실시함과 더불어 주 5일 수업제, 여가시설 확충 등을 함께 추진할 것을 요구했다. 또 경기도의 남한강 정비사업에 전제된 무딘 환경 의식, 장애인고용촉진공단이 취업을 알선한 장애인들의 높은 이퇴직율, 반월시화공단의 높은 다이옥신 농도, 급증하는 미성년자 불법고용, 산업재해지정병원의 산재환자에 대한 진료비 과다청구, 공공기관의 국립공원 훼손 등을 지적하여 뉴스메이커, 문화일보, 국감연대 등이 각각 선정한 국정감사 베스트 의원으로 거명되었고, 월간 <말>지에 의해서도 국감스타 5인 중 하나로 뽑히었다. 또 법률연맹 국감모니터단은 한명숙을 국감우수 의원으로 선정하기도 했다.","{' 문제점', ' 경제', ' 스타', ' 지적', ' 국감', ' 곳', ' 월간지', ' 시화공단', ' 반월', ' 우수', '한명숙', ' 인', ' 년대', ' 연맹', ' 감사', ' 의원', ' 베스트', ' 사업', ' 제목', ' 이름', ' 의문', ' 법률', ' 국정', ' 선정', ' 명', ' 제시'}"
"하지만 이런 중에서도 한명숙 장관이 이끄는 환경부는 수도권대기환경개선에관한특별법안, 백두대간보호에관한법률, 야생동식물 보호법 등의 제정을 위해 앞장섰으며, 정부업무평가 최우수 부처로 선정되기도 했다. 특히 한명숙은 중앙일보의 장관리더쉽평가에서 1위에 선정되기도 하였다. 한명숙은 방송에 출연하여 상수도와 하수도도 구분하지 못하는 해프닝을 벌였다. 수질 얘기가 나오자 한 장관은 “식수의경우 정수장 물은 1급수인데 문제는 하수관거가 노후화해서...”라며 뜬금없이 하수관거를 들먹였여, 환경 모르는 환경장관이라는 평을 받았다. 상수도와 하수도를 구분하지 못한 한 장관은 이날 “환경분야 전문가는 아니지만 요즘 열심히 환경공부를 하고 있다”고 자신을 변호했다.","{' 상수도', ' 정해준', ' 신문', ' 최우', ' 구분', ' 방송', ' 업무', ' 시설', ' 수', ' 선정', '한명숙', ' 위', ' 부처', ' 평가', ' 곳', '정부'}"
"2005년 1월 2일, 열린우리당 이부영 당의장을 비롯한 지도부가 4대 법안 처리 불발에 책임지고 사퇴하며 한명숙도 함께 상임중앙위원직을 사퇴한다. 이후 새 지도부의 당의장 후보로 문희상 의원과 함께 이름이 거론되다가 갑자기 의장 경선에 불출마를 선언한다. 이 와중에 교육부총리 물망에도 올랐으나 본인의 고사로 제외되기도 한다. 하지만 당의장 경선에서 친정동영측이 지지의사를 밝힌 뒤 다시 경선에 출마하겠다는 의사를 밝혔으며, 이에 따라 박영선, 김희선 의원등 당내의 여성 의원들은 모임을 갖고 한명숙 의원으로 후보를 단일화하기로 결정했다. 4월 3일 전당대회 결과 문희상이 당의장으로, 한명숙은 4명의 상임중앙위원 중 하나로 당선되었으나 ""여성의원 1명을 상임중앙위원회에 포함시킨다""는 당규로 인해 배제투표가 행해진 결과 10.7%의 득표에 그쳐 그 의미는 퇴색되었다. 특히 여성 대의원이 30%였다는 점에서 이런 득표율은 여성 표들마저 유일한 여성 후보를 외면했다는 것으로 받아지기도 했다.","{'년', ' 전당', ' 이름', '4월 3일', ' 대회', ' 장은', ' 회의', ' 1월', ' 일자', ' 장의', ' 사람', ' 열린우리당', ' 당의', '열린우리당', '한명숙', ' 자리', ' 당선', ' 장', ' 사퇴', ' 당시'}"
"당시 양대 계파를 이끌 던 정동영, 김근태는 5월 3일 당을 해체하고 민주세력이 통합되어야 한다고 주장하며 탈당을 시사했고, 노무현 대통령은 이들이 호남의 지역감정에 기대려는 것으로 판단, ""지역 정치는 호남의 소외를 고착시킬 것""이라며 이를 비판했다. 이런 와중에 민주당 박상천 대표는 ""노무현 대통령과 함께 총리나 장관을 하면서 정책결정을 한 사람, 당의장을 지내면서 좌편향 노선을 고집한 사람들과는 통합하지 않겠다.""며 한명숙을 포함한 열린우리당 지도부와의 전격적인 통합을 거부했고, 5월 21일 유시민 장관이 사퇴를 하고 당으로 돌아오면서 혼란은 더 심화되었다. 이런 와중에 이해찬은 3월, 김혁규는 5월 방북하기도 했고, 한명숙은 4월 러시아를 조문사절로 방문하는 등 대선 예비 주자로서의 활동을 보였다.","{'년', ' 날짜', '유시민', ' 조문', ' 5월 21일', ' 사절', '정동영', ' 관직', ' 당', ' 장관', '한명숙', ' 방문', ' 나라', ' 4월', ' 해체', ' 김근태', ' 장', ' 정치인', ' 사퇴', ' 2005년 4월'}"
"8월 7일 한명숙은 친노주자간 후보단일화를 제안했다. 한명숙은 손학규를 필패카드라 규정하며, 이를 견제하기 위해 ""가급적 예비경선 이전에 한명숙, 이해찬, 유시민 등 세 주자가 여론조사를 통해 ‘3자 후보 단일화’를 해야 한다.""고 주장했다. 그러나 세 후보는 모두 각각 예비 경선에 등록했고, 예비 경선을 위한 토론회에서 한명숙은 참여정부 실패론에 대해 ""동의하지 않는다.""며 ""소통에 있어선 과(過)가 있다고 생각하지만, 깨끗한 선거를 만들었고, 국가균형발전도 이뤘다. 정경유착의 고리가 없어지고, 권위주의가 해체됐다""고 주장했다. 9월 5일 예비경선에서 한명숙은 9명 중 5위 (9.42%)로 예비 경선을 통과하였으나, 이런 저조한 득표율은 당 안팎의 관심이 이해찬-유시민 경쟁구도로 쏠리면서 상대적으로 손해를 본 것으로 해석되기도 하였다.","{' 제안', ' 기록', ' 경쟁', ' 열린우리당', ' 규정', ' 당시', ' 단일', ' 득표', ' 후보', ' 8월 7일', ' 날짜', ' 9월 5일', ' 사람', '한명숙', '9월 5일', ' 생각', ' 손학규', ' 출마', ' 주자', ' 예비', ' 유시민', ' 주장', ' 경선', ' 정치인', '년', ' 친노', ' 간', ' 위', ' 년', ' 한명숙', ' 관계', ' 퍼센트'}"
"5명의 후보로 본경선이 시작된 뒤, 각각 예비경선 3, 4, 5위이던 이해찬, 유시민, 한명숙은 각자 자신으로 단일화되어야 한다고 주장하며, 1, 2위이던 손학규, 정동영을 토론회를 통해 공격하였다. 9월 14일 한명숙후보는 결국 이해찬후보로 단일화를 선언하면서 ""유시민 후보도 결국 단일화를 통해 정통성이 있는 후보가 승리하는 대의에 합류하게 될 것""이라며 유시민 후보의 단일화를 촉구했다. 유시민은 ""다른 후보가 이명박 후보를 꺾을 수 있다면 얼마든지 돕겠지만, 확신이 서지 않는다. 당내 대세론을 먼저 뒤엎어야 바람을 일으킬 수 있다""며 부정적인 모습을 보였다. 하지만 9월 15일 결국 유시민 역시 이해찬과 단일화를 선언했고, 이에 대해 일각에서는 ""보이지 않는 손이 있는 것 아니냐""며 청와대의 개입론을 제기하기도 했다. 그러나 단일화에도 불구하고 이해찬은 10월 16일 정동영에 대통령 후보 자리를 넘겨주었다.","{'년', ' 후보', ' 이름', '유시민', ' 날짜', ' 열린우리당', '한명숙', ' 유시민', ' 위', ' 선언', ' 당선자', '예비', ' 이해찬', ' 최종', ' 경선', ' 단일'}"
"곽영욱은 2차 공판부터 검찰측 증인으로 나와 증언을 했다. 하지만 검찰에서 한 진술과 달리 5만 달러를 직접 건네지 않고 나오면서 의자에 놓고 나왔다고 증언했으며, 1~2시까지 계속되는 검찰의 수사가 심장병 환자인 자신에게 너무 가혹해 생명의 위협까지 느꼈다고 말했다. 3차 공판에서 검찰은 2002년 한명숙이 장관 재직 시 곽영욱이 한명숙에게 998만원 상당의 골프채를 선물해주었다는 주장을 펼쳤으나, 재판장은 곽영욱에게 ""선물을 건넸다는 날이 수요일인데, 장관이 평일 근무시간에 골프매장에 가서 골프채를 선물 받은 게 이상하지 않느냐""고 물었고, 곽영욱은 ""모르겠다""고 답했다. 4차 공판에서 한명숙의 변호인단은 곽영욱 진술의 신빙성을 문제 삼았다. 특히 액수와 관련해, 2009년 11월 9일 3만달러를 줬다고 했다가 11월 19일에는 준 적 없다고 했다가, 나중에는 5만달러로 바뀌게 된 경위를 추궁했다. 검찰의 무리한 수사에 대한 비판이 제기되기도 하였다. 자유선진당 이회창 대표는 ""매우 졸렬하다"", ""결과는 나와봐야 하겠지만 선고를 앞두고 검찰이 별건 수사를 발표한 것은 법관의 심증에 영향을 미치려는 것이라고 의심받기에 충분하다""며 검찰을 비판했다. 4월 9일, 이 사건의 1심 재판 결과 한명숙에 대해 무죄가, 곽영욱에게는 횡령 혐의로 징역 3년형이 선고되었다. 재판부는 곽영욱의 진술의 일관성 부족을 지적하며 ""합리적인 의심을 배제할만한 신빙성이 결여""되었다고 판단했고, 검사가 제출한 나머지 증거 역시 이런 의심을 해소하기 불충분했다고 판결했다. 이후 진행된 재판에서도 증인들이 수시로 말을 바꾸고 진술을 번복하면서 증언에 신빙성이 전혀 없는 상황에서 검찰이 기소했다는 지적이 제기되고 있다. 2심에서 무죄를 선고받고 2013년 3월 대법원에서 무죄 확정 판결을 받았다.","{' 달러', '4월 9일', '심', ' 형', ' 이', ' 증언', ' 진영', ' 의심', ' 선고', '한명숙', ' 곽영', ' 징역', ' 과정', ' 년', ' 재판', ' 중', ' 공판', '곽영', ' 차', ' 심'}"
